season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,8.335,74,11.0014,1.791759469228055
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,8.335,74,11.0014,1.0986122886681096
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,9.09,74,7.0015,2.302585092994046
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,6.56,9.09,93,7.0015,2.772588722239781
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,6.56,9.09,93,7.0015,3.044522437723423
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,7.38,9.85,80,11.0014,4.127134385045092
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,8.2,9.09,69,26.0027,4.143134726391533
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,8.2,9.09,59,23.9994,4.59511985013459
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,9.09,44,22.0028,4.634728988229636
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,32,32.9975,4.564348191467836
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,32,30.0026,4.31748811353631
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,6.82,29,30.0026,4.343805421853684
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.06,37,36.9974,4.248495242049359
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,39,19.9995,4.02535169073515
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,36,16.9979,3.4339872044851463
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,6.06,36,16.9979,3.367295829986474
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,5.305,39,23.9994,3.6375861597263857
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,5.305,36,26.0027,3.5553480614894135
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,39,30.0026,3.1354942159291497
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.79,42,26.0027,3.258096538021482
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,42,31.0009,2.5649493574615367
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,46,31.0009,2.4849066497880004
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.79,46,27.9993,1.6094379124341003
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,4.545,49,19.0012,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,1.9459101490553132
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,4.545,49,19.0012,2.3978952727983707
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,3.79,46,35.0008,2.995732273553991
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,5.305,43,26.0027,3.912023005428146
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.06,40,35.0008,3.912023005428146
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,6.82,37,30.0026,4.430816798843313
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,34,30.0026,4.330733340286331
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,9.02,9.09,32,31.0009,4.290459441148391
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,9.02,9.85,35,23.9994,4.418840607796598
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,34,30.0026,4.532599493153256
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,7.575,37,26.0027,4.143134726391533
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.82,40,22.0028,3.8918202981106265
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.82,43,22.0028,3.7376696182833684
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,46,16.9979,3.6635616461296463
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,5.305,46,27.9993,3.044522437723423
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,46,19.9995,2.772588722239781
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,6.82,50,12.998,1.9459101490553132
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,1.791759469228055
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.1,6.06,54,8.9981,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.1,5.305,54,16.9979,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,3.4657359027997265
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,4.356708826689592
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,4.92,6.06,50,19.0012,5.241747015059643
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,5.74,6.06,50,16.9979,4.553876891600541
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,5.74,6.06,50,19.9995,3.4657359027997265
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,6.82,47,19.0012,3.4339872044851463
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.09,40,19.0012,3.970291913552122
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.09,40,19.0012,4.007333185232471
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,15.0013,3.8712010109078907
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,15.0013,3.828641396489095
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,10.605,40,8.9981,4.31748811353631
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,11.365,40,7.0015,5.187385805840755
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,9.85,40,15.0013,5.049856007249537
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,6.56,8.335,47,11.0014,4.564348191467836
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,6.56,8.335,50,11.0014,4.31748811353631
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,6.82,59,12.998,3.6635616461296463
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,3.2188758248682006
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,2.9444389791664403
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,8.335,59,7.0015,2.5649493574615367
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,7.575,55,12.998,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,9.09,55,8.9981,1.9459101490553132
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,9.09,55,8.9981,3.332204510175204
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,11.365,55,0.0,4.605170185988092
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,7.38,10.605,51,6.0032,5.384495062789089
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,7.38,9.85,51,11.0014,4.875197323201151
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,10.605,51,11.0014,4.007333185232471
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,10.605,47,8.9981,3.58351893845611
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,11.365,51,7.0015,4.060443010546419
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,11.365,59,6.0032,3.970291913552122
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,11.365,59,6.0032,4.1588830833596715
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,9.85,80,6.0032,3.8712010109078907
